-1.28299,-7.51371,859.43,-3.52089,-7.92762,1.60708,-0.00936444,-0.116638,-0.00242341,0.000511574,-1.32126E-05,0.00121446,0
-0.144147,-8.97836,858.504,-4.22161,-7.25661,1.9481,0.0912509,0.00541456,0.00228484,-0.00110294,0.000695497,0.00039201,0
-1.19719,-9.22926,860.898,-3.73513,-7.44046,0.51155,-0.166691,-0.110659,0.0671432,0.0011336,-5.61384E-05,-0.000147307,0
-1.36048,-9.36852,860.871,-3.76128,-7.48663,0.347664,-0.164307,-0.107704,0.0667799,0.00112424,-5.53781E-05,-0.000148825,0
-0.547603,-8.92372,857.698,-3.71518,-7.15603,0.841611,-0.0734699,-0.0492611,0.0235781,0.000564587,-3.75705E-05,0.000222746,0
-1.59854,-7.76353,857.802,-4.5903,-7.31202,0.711832,-0.173364,-0.123043,0.0679071,0.00119116,-8.40395E-05,-2.22785E-05,0
-1.58127,-8.39143,857.508,-4.39223,-7.26652,0.713847,-0.170925,-0.121655,0.0660249,0.00116625,-8.19925E-05,-3.25172E-05,0
-1.56946,-8.45542,857.391,-4.38764,-7.2452,0.709487,-0.170977,-0.121698,0.0660268,0.00116602,-8.18748E-05,-3.43234E-05,0
-1.56075,-8.45932,857.332,-4.39719,-7.23466,0.714757,-0.171215,-0.121856,0.0661711,0.00116777,-8.19575E-05,-3.49067E-05,0
-0.270383,-7.13069,857.011,-4.44511,-7.23345,1.10828,0.171534,0.122078,-0.0663567,-0.00107566,0.000679858,0.000401944,0
-1.8631,-8.8187,857.359,-4.08897,-7.44244,0.76554,-0.153819,-0.102636,0.0694828,0.00111244,-7.84632E-05,-5.8585E-05,0
-0.817592,-7.35478,855.425,-4.50471,-7.28061,1.12252,0.100617,0.0620128,-0.0444814,-0.000658884,0.000420526,0.00029654,0
-1.21092,-9.66083,860.667,-3.80793,-7.37983,1.10271,-0.127735,-0.0846363,0.0506289,0.000995489,-6.30813E-05,0.000339878,0
-0.947774,-8.92435,860.612,-4.09642,-7.3168,1.10552,-0.131009,-0.0864545,0.0533681,0.0010295,-6.54677E-05,0.000351727,0
-0.912252,-8.83552,860.818,-4.12622,-7.32214,1.16281,-0.131614,-0.0868789,0.0537498,0.00103449,-6.58486E-05,0.000352111,0
-0.87907,-8.84815,861.023,-4.12179,-7.32866,1.19999,-0.131802,-0.087067,0.0537923,0.00103512,-6.58975E-05,0.000350663,0
-0.846132,-8.87302,861.21,-4.11444,-7.33432,1.2311,-0.131938,-0.0872234,0.0537963,0.00103523,-6.59033E-05,0.000348997,0
-0.812685,-8.89594,861.381,-4.10937,-7.3387,1.26044,-0.132092,-0.0873868,0.0538169,0.00103555,-6.59212E-05,0.000347426,0
-1.8382,-9.04938,861.623,-3.93674,-7.98879,0.558306,0.0513746,-0.141768,-0.0259626,0.000129582,9.66026E-05,0.000459946,0
-0.0379691,-9.06382,860.627,-3.72584,-7.31017,1.05833,0.0194849,-0.128212,-0.00780314,0.000113805,6.80757E-05,0.000631254,0
-0.259185,-8.91654,860.43,-3.79584,-7.3734,1.46124,0.0131596,-0.122924,-0.00775254,0.000122591,6.44927E-05,0.000586991,0
-0.295,-8.82584,860.173,-3.84845,-7.39465,1.50548,0.0137912,-0.122463,-0.00781159,0.000123996,6.39876E-05,0.000580834,0
-0.328662,-8.76031,859.932,-3.89132,-7.41327,1.53117,0.0142137,-0.122047,-0.00783619,0.000125083,6.36541E-05,0.000576067,0
-0.359425,-8.70244,859.702,-3.93085,-7.42961,1.5536,0.0145889,-0.121653,-0.00785532,0.000126077,6.33591E-05,0.000571681,0
-0.485982,-8.77686,860.139,-3.90321,-7.5946,1.57744,0.0149445,-0.121171,-0.00786286,0.000127163,6.30385E-05,0.000566836,0
-0.490549,-8.66732,859.783,-3.97104,-7.57215,1.60729,0.0154168,-0.120722,-0.00789465,0.000128343,6.26914E-05,0.00056156,0
-0.798458,-8.20836,859.928,-4.21263,-7.6383,1.30093,-0.0464134,0.154846,0.0283427,-0.000530836,-4.11956E-05,-0.000212355,0
-0.520498,-7.21578,859.408,-4.0761,-7.60977,1.41089,-0.0524259,0.0279208,0.0109252,-0.000663104,0.000169526,-0.00132129,0
-0.560269,-7.18,859.256,-4.11628,-7.62202,1.41634,0.052291,-0.0282075,-0.0108184,0.000278163,3.77373E-05,0.000586794,0
-0.772998,-9.17545,858.716,-3.92888,-7.58771,1.12422,0.00285372,0.0626354,-0.0057655,-0.000127207,0.000103926,-0.000640298,0
-0.801169,-9.16453,858.578,-3.94033,-7.58784,1.12353,0.00292042,0.0625495,-0.00577789,-0.000127079,0.000103916,-0.000640315,0
-0.820596,-9.15323,858.463,-3.95138,-7.58719,1.12585,0.00290621,0.062582,-0.00578128,-0.00012696,0.000103939,-0.000640546,0
-0.275855,-6.54834,859.419,-4.39495,-7.57881,0.183044,0.0779175,0.0862111,-0.00889098,0.000188344,5.26261E-05,-0.00021512,0
-0.655658,-8.46146,858.427,-4.90728,-7.51334,-1.15205,0.0212362,-0.293999,-0.0166059,-0.000560646,0.000127836,-0.00103205,0
-0.138431,-9.49277,859.45,-3.71137,-7.53456,0.647761,0.0494439,0.00325704,-0.00143479,0.000190751,4.84924E-05,-0.000346394,0
-1.1144,-9.86063,858.644,-4.24506,-7.59499,0.226798,-0.0501975,0.0315235,0.0105186,-0.000654378,0.000166266,-0.00129824,0
-0.300486,-6.49917,859.339,-4.41765,-7.58085,0.114685,0.0759044,0.0831669,-0.00867061,0.000187615,5.29876E-05,-0.000204676,0
-0.426447,-10.8736,858.675,-3.34813,-7.60635,2.21083,0.0608999,-0.132723,-0.0150972,0.000285868,3.26487E-05,0.000372549,0
-0.0426999,-7.60617,854.964,-4.34084,-7.05613,0.202024,-0.0308679,0.233746,0.0173976,-0.000237444,0.00021612,-0.00129936,0
-0.388775,-10.2251,859.175,-3.39346,-7.52892,1.84561,0.0231074,-0.112626,-0.00345677,0.000278058,3.35327E-05,0.000461905,0
-0.731725,-6.14909,858.306,-4.63965,-7.57443,0.377967,-0.0505681,0.0310559,0.0107048,-0.000657035,0.000166837,-0.00130298,0
-0.734697,-9.19592,858.449,-3.94403,-7.5296,1.05479,0.00344667,0.0612282,-0.00593987,-0.000127723,0.000102518,-0.000630166,0
-0.769373,-9.20244,858.474,-3.93559,-7.53425,1.06325,0.0040626,0.0605053,-0.00598359,-0.000127659,0.000102642,-0.000631048,0
-0.772247,-7.91117,858.557,-3.92747,-7.53726,1.69935,-0.003939,-0.0607543,0.00594867,0.000375088,3.28337E-05,0.00072032,0
-0.10621,-9.35629,857.513,-3.86989,-7.18187,0.916898,-0.0164916,0.116063,0.00986581,-0.000291466,0.000169582,-0.000927553,0
-0.631056,-9.38796,859.072,-3.82769,-7.48723,1.06443,0.00352731,0.0615628,-0.00576704,-0.000128172,0.000103541,-0.000637021,0
-0.565882,-7.82476,858.832,-3.9185,-7.43724,1.7212,-0.0039366,-0.0611478,0.00594484,0.000376838,3.29928E-05,0.000723842,0
-0.665468,-7.92921,858.854,-3.89822,-7.46777,1.70564,-0.00384091,-0.0611274,0.00590011,0.000375617,3.29005E-05,0.000721569,0
-0.772467,-6.26887,858.595,-4.60226,-7.49772,0.515867,0.0337688,0.142664,-0.0139586,-0.000130731,8.41717E-05,-0.000499164,0
-0.691724,-9.24645,858.744,-3.90916,-7.45746,1.07833,0.00307137,0.0619977,-0.00583683,-0.000127829,0.000103198,-0.000634757,0
0.918553,-11.972,856.212,-2.94173,-6.88906,2.29162,0.0524294,-0.126497,-0.0104731,0.000272447,4.1995E-05,0.000355788,0
-0.375365,-5.4171,856.59,-5.14364,-7.28391,0.593591,0.0654749,0.0687238,-0.012658,0.000179956,2.62655E-05,-0.000244366,0
-0.428998,-5.95825,856.345,-4.93427,-7.2644,0.560883,0.0659096,0.0692211,-0.0131247,0.000178188,2.62156E-05,-0.000248537,0
-0.659602,-7.63139,855.486,-4.51567,-7.21091,0.942346,0.00421837,0.0105449,0.00962368,0.000104839,1.85701E-05,-0.000141319,0
-0.740599,-9.38772,859.675,-4.03259,-7.43835,0.728176,-0.0152219,0.111741,0.00941584,-0.000295202,0.000163638,-0.00088563,0
-7.74584,-21.2735,863.092,3.15652,-11.2504,1.27506,-0.304852,-0.652161,-0.136414,0.00740667,-0.00437272,0.000528372,0
-0.224452,-6.92742,859.996,-4.37083,-7.40535,1.23311,0.0429075,-0.0468951,-0.00851405,0.000273337,5.23331E-05,0.000746385,0
-0.34844,-6.8136,859.427,-4.46453,-7.40445,1.21517,0.0424521,-0.04756,-0.00830422,0.000274141,5.26282E-05,0.00074833,0
-0.298986,-6.71168,858.943,-4.47249,-7.36302,1.20613,0.0421324,-0.0481086,-0.00828673,0.000274034,5.27838E-05,0.00075056,0
-0.268139,-7.50823,859.081,-4.28498,-7.36834,1.23939,0.0421023,-0.22838,0.0675262,-0.000597606,0.000147672,-0.00115118,0
-57.5066,-19.3225,910.753,-0.770646,-67.2549,-1.94957,-0.0488956,0.00258961,0.0124576,0.000274616,0.000156547,-0.000446428,0
-34.8957,-17.9728,852.5,-0.423769,-52.4577,-1.09636,0.0220751,-0.00632894,0.018032,-0.000384887,9.6497E-06,0.000359279,0
-30.4914,-17.8856,843.216,-0.899634,-46.6471,-1.02709,-0.0222694,0.00223074,-0.018147,0.000184132,-1.76243E-05,-8.13137E-05,0
-28.1027,-16.6279,838.4,-1.54089,-41.9401,-1.51206,-0.092275,0.0181058,-0.0190088,-0.000480764,7.85098E-06,-0.000304008,0
-25.1932,-15.2151,832.332,-2.51496,-37.1388,-1.47269,-0.0856437,0.0211937,-0.0191705,-0.00045823,5.64948E-06,-0.000273076,0
-21.6564,-13.3072,826.718,-3.67246,-32.8223,-1.47861,0.0779267,-0.0234694,0.0203265,0.000485051,4.67326E-05,-0.000368343,0
-19.8831,-11.7988,816.171,-4.92434,-27.5769,-1.46121,-0.0683032,0.0298018,-0.0212349,-0.000398831,7.77162E-06,-0.000227391,0
-16.1911,-9.85112,806.843,-6.45876,-21.9766,-1.37586,-0.0402806,0.0380043,0.00674167,-0.000390245,2.4577E-05,-0.000225187,0
-13.3208,-7.74003,796.956,-7.944,-16.8868,-1.38106,-0.0220795,0.0766137,0.00250263,-0.000370858,2.59108E-05,-0.00024938,0
-10.8034,-5.70707,786.927,-9.41633,-12.0938,-1.42975,-0.00802021,0.097771,-0.000186241,-0.000354997,2.8413E-05,-0.000249614,0
-8.48484,-3.63998,777.106,-10.8728,-7.57586,-1.45955,0.00268629,0.114081,-0.00326877,-0.000337436,2.98808E-05,-0.000246974,0
-6.07743,-2.32679,767.775,-12.204,-3.25763,-1.9074,0.0398751,0.173427,-0.0131909,-0.000253522,0.000180317,-0.000838756,0
-4.38611,0.115033,758.829,-13.5884,0.583934,-1.52368,0.0163923,0.132899,-0.0080903,-0.000302714,3.1123E-05,-0.000237929,0
-2.46528,1.28395,750.708,-14.8311,4.29818,-2.65215,0.00936794,0.125348,-0.00772434,-0.00024456,0.000148545,-0.00098472,0
-1.42538,1.68828,744.421,-14.9597,7.3998,-2.38368,-0.00033631,0.176289,-0.07365,-0.000273306,0.000205399,-0.00104938,0
-1.37402,2.31275,819.817,-17.9797,7.02276,-0.860626,0.0615742,0.159945,-0.0135175,-0.000329237,0.000241613,-0.0010998,0
3.214,4.97923,733.585,-17.9356,13.6997,-1.888,0.0457412,-0.182807,0.0523774,0.000972941,-9.46117E-05,-0.000436329,0
4.12203,5.66254,729.165,-18.4089,15.9917,-2.11954,0.0555737,-0.220705,0.0582579,0.00113049,-0.000106556,-0.000469161,0
5.72954,7.22364,725.903,-19.5717,18.603,-2.03376,-0.0331997,-0.186518,0.0756786,0.00122924,-0.000105594,-0.000307731,0
6.59956,7.98867,724.225,-19.8559,20.2928,-2.07562,0.0199209,0.170675,-0.0615866,-0.00093909,0.000595873,-0.00028957,0
7.90305,9.03969,723.283,-20.4097,21.855,-2.02694,0.0362667,-0.190513,0.0787932,0.00123747,-0.000111288,5.4228E-05,0
7.33228,14.5772,718.557,-22.0137,23.4135,-1.48027,-0.0203155,0.154814,-0.0665355,-0.00119059,0.000695685,-0.000472815,0
8.97891,10.1094,721.735,-20.8478,24.1969,-1.8656,0.0170954,-0.110605,0.0470197,0.00076056,-7.30598E-05,0.00012118,0
9.62375,10.0244,723.862,-20.723,24.9421,-1.77957,-0.006777,0.0866378,-0.0383816,-0.000814548,0.000480072,-0.000353017,0
10.1287,9.86918,726.844,-20.4513,25.4144,-1.6815,-0.000730558,-0.07647,0.0467081,0.000728085,-7.54963E-05,0.000290348,0
9.35309,8.82021,731.893,-19.553,25.248,-1.66942,-0.0185309,-0.0210009,0.0357091,0.000554541,6.77522E-07,6.19388E-05,0
10.7602,8.67577,733.529,-19.3119,25.8749,-1.5612,0.0310462,0.00357932,-0.0336857,-1.8268E-05,3.50298E-07,-2.89886E-05,0
11.1307,8.31701,737.7,-18.9475,25.8551,-1.49225,-0.0296146,-0.00824425,0.0338962,0.00051372,1.21148E-05,0.000159713,0
11.3929,7.90212,742.506,-18.5395,25.6398,-1.43276,0.0338168,-0.000852992,-0.0319381,-2.03552E-05,9.3269E-07,-3.37486E-05,0
11.7132,6.72499,748.712,-17.6405,25.2898,-1.49736,-0.0552809,0.0135691,0.0307733,0.000419799,3.17446E-05,0.000368959,0
11.3991,6.49723,751.321,-17.7748,24.8732,-1.4897,-0.0465531,0.0099023,0.0293365,0.000416011,2.80129E-05,0.000301865,0
11.9502,6.48152,762.181,-16.7213,23.9569,-1.08672,-0.00970724,-0.0131515,0.0246651,0.000402601,3.1722E-07,2.0309E-05,0
10.4715,8.82996,770.196,-20.3023,21.2548,-1.87578,0.20745,-0.372766,0.0940375,0.000517156,-1.57645E-05,-7.92835E-05,0
12.0491,4.86964,774.362,-15.5286,22.4951,-1.08501,-0.050053,0.00550347,0.0277583,0.00036811,3.18128E-05,0.000275895,0
6.20713,13.3119,780.443,-20.8873,18.6803,-1.2119,-0.25391,0.436019,-0.083674,-0.00597848,-0.00350809,-0.000182644,0
11.7607,3.37396,785.573,-14.5535,20.6973,-1.11154,-0.0487719,0.00898193,0.021262,0.000266289,3.55497E-05,0.000265757,0
11.8101,3.30604,793.743,-14.0678,19.573,-0.982672,-0.0345605,0.00355858,0.0157601,0.000204303,2.58733E-05,0.000160104,0
10.6911,9.64977,801.383,-15.4433,18.1864,-0.163438,0.0295953,0.0595816,-0.0214371,-0.000351759,-5.87079E-05,3.89023E-07,0
11.7698,1.01107,811.776,-12.5745,16.9691,-1.18568,-0.0468846,-0.0412898,0.0114055,0.000502522,6.17947E-05,0.000302977,0
11.6788,0.414897,820.727,-11.8281,15.6726,-1.1507,-0.0500248,-0.042902,0.0132416,0.000523853,7.24427E-05,0.000266734,0
11.7414,-0.382834,828.2,-11.2465,14.456,-1.23719,-0.0290049,-0.0399618,-0.00302578,0.000315286,5.87997E-05,0.000158861,0
6.74807,14.2585,834.873,-17.0959,11.0763,0.161494,-0.141562,0.363834,-0.11856,-0.00528742,-0.00309098,-0.000367957,0
-1.37408,-68.5512,686.338,40.8667,19.4681,2.03956,0.491098,-3.17371,-3.69406,0.0545535,9.75436E-05,0.0056231,0
9.69932,0.559096,864.668,-12.6611,7.2464,-2.30661,0.195706,-0.503398,0.153043,0.000638686,-0.000131526,-0.000814473,0
12.4621,-4.48576,868.515,-7.16273,9.02645,-1.31557,-0.0288733,-0.231459,0.067106,0.000922659,-0.000163544,-0.000451289,0
